KOR_NUM,year,month,KOR_NM,temperature,temp_max,temp_min
12,2050,9,대전,21.63622261,31.81328077,11.02628144
13,2050,9,동두천,20.38096401,31.180129,9.122509386
14,2050,9,동해,20.2541473,30.74537117,11.49104259
15,2050,9,목포,22.75695057,31.56581946,14.55583396
16,2050,9,문경,19.67792365,31.05793803,7.929614022
17,2050,9,밀양,21.95830411,33.12486639,10.31975631
18,2050,9,보령,21.6492755,31.3322593,11.69813771
19,2050,9,보은,19.47756571,31.04949139,7.326735344
20,2050,9,봉화,18.05035184,30.5713765,5.251595932
21,2050,9,부산,23.02090545,31.26221331,16.21769754
22,2050,9,부안,21.4073643,32.27077651,10.7531486
23,2050,9,부여,21.15526481,32.44748657,9.551477261
24,2050,9,산청,20.76843014,32.42541038,9.53856497
25,2050,9,상주,20.47921458,31.6009394,9.432942993
26,2050,9,서귀포,24.58666082,31.52133095,17.75746982
27,2050,9,서산,21.06857475,31.41826221,10.36532521
28,2050,9,서울,22.06521687,31.57039916,12.38750848
29,2050,9,속초,20.47648573,30.44535525,12.22570945
30,2050,9,수원,21.79205187,31.6551401,11.26630299
31,2050,9,안동,20.44214008,31.75291187,9.493117609
32,2050,9,양평,20.39495696,31.9233331,9.227885203
33,2050,9,여수,23.04582294,30.47668537,16.46490376
34,2050,9,영덕,20.3292595,31.88465325,11.01379681
35,2050,9,영월,19.58760534,31.50286946,8.737493291
36,2050,9,영주,19.66169547,31.45411801,7.555375173
37,2050,9,영천,20.7466164,32.50457675,8.810569872
38,2050,9,완도,22.71472605,31.15072645,14.77891423
39,2050,9,울릉도,20.47031279,28.81800747,14.47230697
40,2050,9,울산,22.12658919,32.26003102,13.37601523
41,2050,9,울진,20.34262576,30.62752583,11.47129855
42,2050,9,원주,20.51796627,31.6656455,9.396499762
43,2050,9,의성,20.20383212,32.63425186,7.304789702
44,2050,9,이천,20.29548137,31.65479197,8.620474843
45,2050,9,인제,18.77189759,30.79366297,8.299544773
46,2050,9,인천,21.95811969,30.73008138,12.964351
47,2050,9,임실,19.89341225,31.44439141,7.113170108
48,2050,9,장수,18.73373348,30.14531743,6.012559762
49,2050,9,장흥,21.66315715,31.9715625,10.03908767
50,2050,9,전주,22.299785,32.84876695,11.39011693
51,2050,9,정읍,21.8397045,32.68469458,10.9747043
52,2050,9,제주,23.8259865,31.77409223,17.16699175
53,2050,9,제천,18.78528216,31.17166672,6.50835271
54,2050,9,진도,20.07396638,29.83394198,12.72482922
55,2050,9,진주,21.80152394,32.50184874,10.23702611
56,2050,9,창원,23.12781036,32.24220291,15.02982532
57,2050,9,천안,20.62853419,31.59837704,8.963706188
58,2050,9,철원,19.22410067,30.47513379,6.621523198
59,2050,9,청주,21.72849414,32.14939798,11.07418371
60,2050,9,춘천,20.03994176,31.39240162,9.338503244
61,2050,9,태백,16.46620709,28.52747418,5.207216966
62,2050,9,통영,22.81536125,31.43841169,15.28184382
63,2050,9,포항,22.39510096,32.31220238,14.50900459
64,2050,9,합천,21.28885988,33.06075961,6.605659312
65,2050,9,해남,21.91317876,31.72034379,10.07646654
66,2050,9,홍천,19.55468392,32.07520295,8.450304207
0,2050,10,강화,13.96183418,25.81577609,0.940635992
1,2050,10,거제,17.07762057,27.26057064,6.329754947
2,2050,10,거창,13.1038095,27.37855641,-0.903257124
3,2050,10,고창,15.63124583,27.26162115,4.557022207
4,2050,10,고흥,16.10896681,27.75077551,3.096440832
5,2050,10,광주,16.43300178,28.38744673,4.887939009
6,2050,10,구미,14.38277587,27.20739541,1.351639982
7,2050,10,군산,15.69719265,26.54178746,4.409142867
8,2050,10,금산,13.0658063,27.11774465,-0.772353056
9,2050,10,남원,14.01616662,28.04546985,-0.067906194
10,2050,10,남해,16.99070416,27.59567947,6.177305886
11,2050,10,대구,16.47131951,28.13044638,4.549977619
12,2050,10,대전,14.95158799,26.92904814,2.063043424
13,2050,10,동두천,13.49425474,27.24782643,-0.314413362
14,2050,10,동해,15.41451139,25.85260927,4.794530073
15,2050,10,목포,17.06717558,27.57787836,6.968427906
16,2050,10,문경,13.3241723,26.23421684,0.023776321
17,2050,10,밀양,15.51839454,28.57359979,1.762504419
18,2050,10,보령,15.38491871,26.74200524,3.281186376
19,2050,10,보은,12.45394495,26.27583328,-1.626929118
20,2050,10,봉화,11.29222579,25.69753973,-3.272171031
21,2050,10,부산,18.28480743,27.64925385,8.366975291
22,2050,10,부안,15.23305956,27.52415543,2.585346708
23,2050,10,부여,14.06840047,27.5418665,0.298385706
24,2050,10,산청,14.41838331,27.77467638,1.43077034
25,2050,10,상주,14.11087556,26.85594083,1.356344297
26,2050,10,서귀포,20.03574696,28.21507477,11.38153224
27,2050,10,서산,14.45291126,26.63586036,1.644041467
28,2050,10,서울,15.40842818,26.7103585,3.303058491
29,2050,10,속초,15.4449512,26.06601794,4.60264416
30,2050,10,수원,14.83033018,26.81540797,1.747444832
31,2050,10,안동,13.7908453,26.60018612,0.170283178
32,2050,10,양평,13.21983109,26.5559122,-0.284254963
33,2050,10,여수,17.95462734,26.49720291,8.700952702
34,2050,10,영덕,15.37645853,27.04980244,3.902206785
35,2050,10,영월,12.90430382,26.6579754,-0.62967988
36,2050,10,영주,13.06682726,26.3138919,-0.728398748
37,2050,10,영천,14.38701388,27.71260585,0.241397563
38,2050,10,완도,17.39345925,27.10380147,7.551293659
39,2050,10,울릉도,15.82673315,24.4719165,7.132711858
40,2050,10,울산,16.8673796,27.93473927,5.766034797
41,2050,10,울진,15.38055868,26.29267103,4.167268128
42,2050,10,원주,13.50786252,26.24617778,0.053410816
43,2050,10,의성,12.9328183,27.40080667,-1.998920133
44,2050,10,이천,13.2982345,26.64779729,-0.880654238
45,2050,10,인제,11.99981675,25.7737365,-1.323030367
46,2050,10,인천,15.65794806,26.0187504,4.267446796
47,2050,10,임실,12.82684051,27.08552319,-1.160695638
48,2050,10,장수,11.79225471,26.0470434,-1.856349237
49,2050,10,장흥,15.3177611,27.96491396,2.057030694
50,2050,10,전주,15.70350244,28.13208648,3.155861378
51,2050,10,정읍,15.41283778,28.01067644,3.068110321
52,2050,10,제주,18.97461229,27.38167457,10.74420678
53,2050,10,제천,11.65054073,26.0766989,-2.434897889
54,2050,10,진도,14.86995106,25.89916416,5.813446058
55,2050,10,진주,15.19819969,28.01361153,1.668180924
56,2050,10,창원,17.75354945,28.04525227,7.359704076
57,2050,10,천안,13.70159703,26.65723579,-0.117208486
58,2050,10,철원,12.03153155,25.88325613,-2.591306919
59,2050,10,청주,14.9109213,27.0796245,1.920166415
60,2050,10,춘천,13.02715152,25.95250082,-0.585277148
61,2050,10,태백,10.64287666,23.90458601,-2.060747573
62,2050,10,통영,17.86028899,27.46645903,7.53865597
63,2050,10,포항,17.31005057,27.84822467,6.854127498
64,2050,10,합천,14.77583029,28.39538467,1.535474687
65,2050,10,해남,15.68855642,27.73189401,2.10130612
66,2050,10,홍천,12.22036717,26.32926211,-1.475450917
0,2050,11,강화,6.435343022,19.21213203,-6.560684626
1,2050,11,거제,10.81809615,22.04791565,-0.226515041
2,2050,11,거창,6.573635131,21.77162264,-6.637101978
3,2050,11,고창,8.237968922,20.70868885,-0.972177667
4,2050,11,고흥,9.54576069,22.3728372,-3.232368764
5,2050,11,광주,9.662788459,22.28470801,-1.303653678
6,2050,11,구미,7.386727302,21.29172359,-4.49289344
7,2050,11,군산,8.776102934,20.78279927,-1.820635987
8,2050,11,금산,6.185933837,21.71519421,-6.906812045
9,2050,11,남원,6.90493765,21.96704915,-5.683007493
10,2050,11,남해,10.55484458,21.96196977,-0.576997076
11,2050,11,대구,9.511645883,22.30189688,-2.042410769
12,2050,11,대전,7.860596415,21.12120183,-4.356243741
13,2050,11,동두천,5.917531943,20.82964334,-7.045981312
14,2050,11,동해,9.528081917,21.21082335,-1.700540757
15,2050,11,목포,10.5708144,21.75972773,0.286504298
16,2050,11,문경,6.611131293,20.07736955,-5.738390041
17,2050,11,밀양,8.514138391,22.62137892,-4.603235379
18,2050,11,보령,8.760445175,20.8335316,-2.394908052
19,2050,11,보은,5.684249053,20.68764147,-7.592617491
20,2050,11,봉화,4.327596562,19.64228762,-9.379400918
21,2050,11,부산,12.17063371,23.07254831,1.002831067
22,2050,11,부안,8.673001632,21.9356485,-3.017633093
23,2050,11,부여,6.945510703,21.22027759,-5.031152143
24,2050,11,산청,8.057460205,22.13006663,-4.391616365
25,2050,11,상주,7.261878201,20.81352419,-4.370019961
26,2050,11,서귀포,14.76561024,23.9943238,5.151259705
27,2050,11,서산,7.478090549,20.49843777,-4.102241502
28,2050,11,서울,7.644858273,19.89244994,-4.656161515
29,2050,11,속초,9.058890003,20.93025298,-2.780888757
30,2050,11,수원,7.290874289,20.26875355,-5.057859052
31,2050,11,안동,6.581946064,20.57059204,-6.510893153
32,2050,11,양평,5.783350522,20.14932124,-7.367673533
33,2050,11,여수,11.5384157,21.25267761,1.331856642
34,2050,11,영덕,9.378189118,22.1884578,-2.24240347
35,2050,11,영월,5.385220564,20.10877778,-7.72692071
36,2050,11,영주,6.116019148,19.80892445,-6.858519628
37,2050,11,영천,7.491520132,21.92636906,-5.938400748
38,2050,11,완도,10.98660667,21.47695232,0.91710126
39,2050,11,울릉도,10.10786739,20.32545359,0.707959665
40,2050,11,울산,10.55590922,22.72791544,-0.81697061
41,2050,11,울진,9.541417779,21.74761674,-2.171884806
42,2050,11,원주,6.058268371,19.84116391,-6.810480805
43,2050,11,의성,5.601767501,21.53271901,-8.66553056
44,2050,11,이천,5.861394577,20.03671947,-7.213437308
45,2050,11,인제,4.783029686,19.13929501,-8.158109798
46,2050,11,인천,8.085306487,19.37991528,-3.67462935
47,2050,11,임실,6.036733331,21.34301412,-6.92040859
48,2050,11,장수,5.246946157,20.51649247,-7.240534362
49,2050,11,장흥,8.800946351,22.36534943,-3.754352429
50,2050,11,전주,8.883929189,22.23396818,-2.881450067
51,2050,11,정읍,8.714226327,22.19908624,-3.062309169
52,2050,11,제주,13.57404735,23.17572359,5.165833112
53,2050,11,제천,4.476528669,19.41543046,-9.505363652
54,2050,11,진도,8.487407506,20.88085968,-1.13217834
55,2050,11,진주,8.078704537,22.27816108,-4.666503352
56,2050,11,창원,11.09089871,22.02182997,0.242234873
57,2050,11,천안,6.424784805,20.7095466,-6.171942896
58,2050,11,철원,4.380319023,18.94503593,-9.498864741
59,2050,11,청주,7.555139136,20.67535941,-4.615049262
60,2050,11,춘천,5.338934336,19.21353205,-7.547033578
61,2050,11,태백,4.224644715,18.06986173,-8.565950614
62,2050,11,통영,11.58683511,22.04456491,0.677492361
63,2050,11,포항,10.85402058,22.48726966,-0.28713003
64,2050,11,합천,7.807449347,22.5337434,-4.820877628
65,2050,11,해남,9.347676498,22.45498818,-3.387865456
66,2050,11,홍천,4.530782598,19.83724596,-8.856793021
0,2050,12,강화,-0.854536441,12.0293706,-13.18574614
1,2050,12,거제,4.732378009,16.43378221,-5.006783102
2,2050,12,거창,0.471478168,15.27883071,-11.88617097
3,2050,12,고창,2.255478339,15.34150263,-8.814507878
4,2050,12,고흥,3.628428177,16.66531662,-7.604248306
5,2050,12,광주,3.329340751,16.06267353,-6.804792194
6,2050,12,구미,1.041238407,14.17236369,-9.947051026
7,2050,12,군산,2.242181753,14.32140048,-8.037745641
8,2050,12,금산,-0.332056439,14.59946865,-13.26482998
9,2050,12,남원,0.359257295,16.05834442,-12.88881147
10,2050,12,남해,4.442608644,16.1213513,-6.00166572
11,2050,12,대구,2.96764036,15.50705638,-7.677467972
12,2050,12,대전,1.135766361,14.45563579,-10.78218888
13,2050,12,동두천,-1.914491389,12.23828313,-14.92641428
14,2050,12,동해,3.516158394,14.56145369,-7.651537257
15,2050,12,목포,4.371198628,16.16289571,-5.020666253
16,2050,12,문경,0.179992506,12.95460638,-11.64766648
17,2050,12,밀양,2.202542765,16.5391243,-9.429840632
18,2050,12,보령,2.224080986,14.77190663,-8.766788128
19,2050,12,보은,-1.008611538,13.53472461,-14.2982649
20,2050,12,봉화,-2.063716255,12.8120895,-16.53089825
21,2050,12,부산,5.942903237,17.72728312,-5.458066536
22,2050,12,부안,2.202323393,15.49342232,-9.563513227
23,2050,12,부여,0.531270166,14.57677873,-11.51047658
24,2050,12,산청,2.18501785,15.77696302,-9.315885353
25,2050,12,상주,0.481167153,12.90047293,-10.52886029
26,2050,12,서귀포,9.570708616,19.61414918,0.582409584
27,2050,12,서산,0.686773533,13.87041866,-10.29418232
28,2050,12,서울,0.256570889,12.3751784,-11.55361609
29,2050,12,속초,2.622016759,13.921187,-9.411347771
30,2050,12,수원,0.179199948,13.28825667,-11.57588585
31,2050,12,안동,-0.01454017,13.44362732,-13.00852589
32,2050,12,양평,-1.410677723,12.1401312,-14.33331941
33,2050,12,여수,5.282889519,15.70958502,-4.775539807
34,2050,12,영덕,3.039215571,15.97380756,-8.342724793
35,2050,12,영월,-1.717902619,12.0319552,-15.30771489
36,2050,12,영주,-0.545203764,12.64153923,-13.39915381
37,2050,12,영천,1.173466379,15.28600487,-11.14437976
38,2050,12,완도,5.166123261,16.1192085,-3.869295075
39,2050,12,울릉도,4.430288392,14.60636821,-4.785200391
40,2050,12,울산,4.457760826,17.29501925,-6.585671897
41,2050,12,울진,3.716875039,16.41149144,-7.891948548
42,2050,12,원주,-1.102623005,12.55172941,-13.83367903
43,2050,12,의성,-1.108550288,14.53890768,-15.03953692
44,2050,12,이천,-1.290372307,12.28395806,-14.31941825
45,2050,12,인제,-2.109736006,11.27990854,-15.88786917
46,2050,12,인천,0.826630591,12.6360892,-10.5022195
47,2050,12,임실,-0.438178003,14.65770526,-13.48201156
48,2050,12,장수,-0.891952858,13.87594221,-14.52710881
49,2050,12,장흥,2.975907662,16.69069703,-8.168555173
50,2050,12,전주,2.345349354,15.73692667,-9.071779285
51,2050,12,정읍,2.189514209,15.76382865,-8.912300116
52,2050,12,제주,8.506676524,18.56911046,0.916996221
53,2050,12,제천,-2.62167299,11.86513017,-16.78746193
54,2050,12,진도,1.889863642,14.73968337,-7.139308828
55,2050,12,진주,2.113930309,16.55135083,-9.839264535
56,2050,12,창원,4.742737065,16.51700909,-5.944607051
57,2050,12,천안,-0.150711091,14.030342,-13.06856016
58,2050,12,철원,-3.27501614,10.69280071,-17.78772855
59,2050,12,청주,0.58522579,13.87982865,-11.24403773
60,2050,12,춘천,-1.975340288,10.84578097,-15.42636695
61,2050,12,태백,-2.309798692,11.18577861,-15.31137928
62,2050,12,통영,5.536274831,16.86234122,-4.828917611
63,2050,12,포항,4.467392073,16.48919177,-6.863498475
64,2050,12,합천,1.406784258,16.41281794,-13.07101207
65,2050,12,해남,3.339367476,16.71892101,-8.113859881
66,2050,12,홍천,-2.623978321,11.47865578,-16.80333632
0,2051,1,강화,-3.251418658,8.888298395,-15.43218106
1,2051,1,거제,2.738854649,13.75849112,-7.065260426
2,2051,1,거창,-1.318867124,12.35007149,-14.16902071
3,2051,1,고창,-0.179463579,12.08393768,-10.58584794
4,2051,1,고흥,1.672502541,13.85344053,-9.549125169
5,2051,1,광주,1.114872979,13.2025594,-9.113036872
6,2051,1,구미,-0.604348098,11.62926033,-11.88506894
7,2051,1,군산,-0.062295028,11.29378447,-10.55184736
8,2051,1,금산,-2.352993273,11.79977803,-15.99197122
9,2051,1,남원,-1.431205714,12.64415111,-14.72928461
10,2051,1,남해,2.279962996,13.35887215,-8.140447538
11,2051,1,대구,1.041786485,12.71020085,-9.542536522
12,2051,1,대전,-1.006782342,11.59202572,-13.10767996
13,2051,1,동두천,-3.824298993,10.0309685,-17.01594179
14,2051,1,동해,1.184275035,12.39246813,-9.695356891
15,2051,1,목포,1.909414632,12.70560045,-7.217624359
16,2051,1,문경,-1.662650432,10.24940074,-13.63356045
17,2051,1,밀양,0.5116598,13.91165968,-11.68726375
18,2051,1,보령,-0.274360493,11.51458142,-11.61478863
19,2051,1,보은,-2.951262854,10.72411426,-16.6572774
20,2051,1,봉화,-4.014011424,9.842889934,-18.99838714
21,2051,1,부산,3.686121729,14.70071728,-7.450212364
22,2051,1,부안,-0.150416967,12.32414108,-12.34449738
23,2051,1,부여,-1.516137113,11.43441565,-14.52186465
24,2051,1,산청,0.432620788,12.94674204,-11.26429298
25,2051,1,상주,-0.969093928,11.04870481,-12.27608214
26,2051,1,서귀포,7.39988998,17.05436586,-1.144698802
27,2051,1,서산,-1.703713525,10.48097859,-13.38010159
28,2051,1,서울,-1.974912146,9.542877616,-13.20848918
29,2051,1,속초,0.10781309,10.67625765,-11.27875157
30,2051,1,수원,-2.108756386,10.24775941,-14.07183233
31,2051,1,안동,-1.828204426,10.95957969,-14.99044868
32,2051,1,양평,-3.526223344,9.503845709,-17.25168565
33,2051,1,여수,2.883601452,12.70248542,-6.904039718
34,2051,1,영덕,1.099699961,12.90898705,-10.39906654
35,2051,1,영원,-3.62487064,9.875633676,-17.90929238
36,2051,1,영주,-2.332652437,9.841636341,-15.63202699
37,2051,1,영천,-0.503103657,12.39498945,-13.05590952
38,2051,1,완도,2.89090113,13.62763504,-5.64188807
39,2051,1,울릉,1.786860034,11.49804421,-6.6621693
40,2051,1,울산,2.434340557,14.37440722,-8.411663676
41,2051,1,울진,1.428300985,13.19332072,-9.921668002
42,2051,1,원주,-3.193104565,9.717122564,-16.41110541
43,2051,1,의성,-3.032970791,11.72740348,-17.68478282
44,2051,1,이천,-3.106562681,9.767136521,-16.95218206
45,2051,1,인제,-4.66475637,8.234111286,-19.01372324
46,2051,1,인천,-1.583531173,9.608020682,-12.19627322
47,2051,1,임실,-2.556672197,12.00093294,-16.79512736
48,2051,1,장수,-3.099892618,11.03258687,-17.59795844
49,2051,1,장흥,0.985398482,13.92275543,-10.39587862
50,2051,1,전주,0.027923448,12.74240651,-11.45580252
51,2051,1,정읍,-0.190361074,12.6565471,-11.66724126
52,2051,1,제주,6.278215981,16.31954799,-0.875924253
53,2051,1,제천,-4.780219479,8.761007764,-19.62427659
54,2051,1,진도,-0.622096883,11.70280518,-9.222551076
55,2051,1,진주,0.285250273,13.4059839,-12.03116783
56,2051,1,창원,2.678512977,13.69293407,-7.993653345
57,2051,1,천안,-2.382026899,10.75266847,-15.98211011
58,2051,1,철원,-5.739910087,7.873659787,-20.56894434
59,2051,1,청주,-1.506425179,10.68302413,-13.65491379
60,2051,1,춘천,-4.175980534,8.284234568,-17.79866584
61,2051,1,태백,-4.766358798,8.376238034,-17.63046146
62,2051,1,통영,3.249700918,13.96143167,-7.05568648
63,2051,1,포항,2.319773747,13.58270687,-8.627995797
64,2051,1,합천,-0.141142952,13.23698654,-12.6942467
65,2051,1,해남,1.377716411,13.92866189,-10.14011228
66,2051,1,홍천,-4.838494977,8.87626974,-19.51310191
0,2051,2,강화,-0.615340463,12.29214533,-12.91277989
1,2051,2,거제,4.540547196,16.33966669,-5.770792336
2,2051,2,거창,0.966851325,16.98302917,-12.62434581
3,2051,2,고창,2.21113341,17.91178786,-8.915607745
4,2051,2,고흥,3.40627139,16.64553153,-8.10043025
5,2051,2,광주,3.037627923,17.26506556,-7.370556781
6,2051,2,구미,1.830273671,16.67678825,-10.15693811
7,2051,2,군산,1.544661613,15.05366326,-8.314813472
8,2051,2,금산,0.100566924,16.07222736,-13.57616196
9,2051,2,남원,0.949189966,16.8946859,-12.03822293
10,2051,2,남해,4.152632412,16.83028625,-6.733717348
11,2051,2,대구,3.46168334,17.39180082,-7.761004118
12,2051,2,대전,1.419045201,15.6365545,-10.79071062
13,2051,2,동두천,-0.556566154,14.9806646,-14.07693118
14,2051,2,동해,2.861605042,15.5741645,-8.067884531
15,2051,2,목포,3.129053219,15.70876433,-5.663365312
16,2051,2,문경,0.697203095,14.89842044,-11.76066158
17,2051,2,밀양,2.948181548,17.97639315,-9.837162766
18,2051,2,보령,1.292638916,14.34455132,-9.592531529
19,2051,2,보은,-0.524384598,14.94383255,-14.68625724
20,2051,2,봉화,-1.498464262,14.15059145,-16.69860221
21,2051,2,부산,5.501229883,17.16704339,-6.016687368
22,2051,2,부안,1.705906711,16.08746288,-9.353276163
23,2051,2,부여,0.792830863,15.54474198,-11.57798549
24,2051,2,산청,2.402346189,17.17066424,-9.927140078
25,2051,2,상주,1.443109631,15.98206273,-10.49987063
26,2051,2,서귀포,8.36781052,18.01338433,-0.424037778
27,2051,2,서산,0.188552415,13.73338866,-11.57029776
28,2051,2,서울,0.731835752,13.65352026,-10.77051466
29,2051,2,속초,1.874426246,14.28978683,-9.597545898
30,2051,2,수원,0.335236542,14.09249911,-11.53262586
31,2051,2,안동,0.779466518,15.6368883,-12.57393829
32,2051,2,양평,-0.45224186,14.1267455,-14.18004649
33,2051,2,여수,4.500167758,15.21009262,-5.694133713
34,2051,2,영덕,2.965967917,17.18359373,-8.325330528
35,2051,2,영원,-0.714106303,14.5916562,-15.33439932
36,2051,2,영주,0.209300582,14.38772737,-13.30009325
37,2051,2,영천,1.808522996,16.89594824,-11.10787966
38,2051,2,완도,4.06500092,15.90203035,-4.458125293
39,2051,2,울릉,2.571240433,13.16293568,-5.523964397
40,2051,2,울산,4.385412689,17.92788642,-6.969367908
41,2051,2,울진,3.019247039,16.56450866,-8.232733792
42,2051,2,원주,-0.258302634,14.46103482,-13.38795841
43,2051,2,의성,-0.244959097,16.47343956,-15.03646135
44,2051,2,이천,-0.225750908,14.26459108,-13.93089795
45,2051,2,인제,-1.738912759,13.12015466,-16.12019767
46,2051,2,인천,0.702462457,12.75044845,-9.892746463
47,2051,2,임실,-0.189291378,16.17176404,-13.84342928
48,2051,2,장수,-0.76875713,14.66074227,-15.16991791
49,2051,2,장흥,2.78367771,16.65850184,-8.749263354
50,2051,2,전주,2.073445045,16.79800042,-9.333462117
51,2051,2,정읍,1.786133879,16.73556861,-9.386913249
52,2051,2,제주,7.016460158,19.06966406,-0.59036323
53,2051,2,제천,-1.848005851,13.4196947,-16.96492934
54,2051,2,진도,0.954674826,14.27069655,-8.247344326
55,2051,2,진주,2.702452322,17.52600662,-10.17671426
56,2051,2,창원,4.685471521,16.7614378,-6.378377882
57,2051,2,천안,-0.012645696,14.88856516,-13.35199051
58,2051,2,철원,-2.344519745,12.55335751,-17.44892527
59,2051,2,청주,1.015379952,15.44550121,-11.16039643
60,2051,2,춘천,-1.00255792,13.59523988,-14.91490663
61,2051,2,태백,-2.599893947,12.04042838,-16.52045072
62,2051,2,통영,4.952509147,15.97333934,-5.667467182
63,2051,2,포항,4.369443139,17.93518204,-6.990617754
64,2051,2,합천,2.332315179,17.99466499,-10.61171222
65,2051,2,해남,2.674609304,16.52935268,-8.413993026
66,2051,2,홍천,-1.69126538,13.97881433,-16.55945493
0,2051,3,강화,4.842964385,17.60724085,-6.782014175
1,2051,3,거제,8.677525045,20.45685279,-2.290687637
2,2051,3,거창,6.040656091,22.44741295,-7.476343931
3,2051,3,고창,7.466376296,23.48161142,-4.493015864
4,2051,3,고흥,7.652427337,21.10761584,-4.623447871
5,2051,3,광주,7.735346643,22.20084594,-3.492222271
6,2051,3,구미,7.213697207,22.85997599,-4.893617406
7,2051,3,군산,6.03383856,19.97985366,-3.902489484
8,2051,3,금산,5.457436778,22.14424042,-8.094701625
9,2051,3,남원,6.162790466,22.39097507,-7.42065674
10,2051,3,남해,8.474030539,20.94741259,-3.017345497
11,2051,3,대구,8.537246649,23.23375784,-3.076160838
12,2051,3,대전,6.804762748,21.8047793,-5.222549805
13,2051,3,동두천,5.464703505,21.40448975,-7.433358598
14,2051,3,동해,7.08554976,20.55889754,-3.634686293
15,2051,3,목포,7.136765457,19.87330706,-2.144418204
16,2051,3,문경,6.028555644,21.33685851,-6.384109422
17,2051,3,밀양,7.866609143,22.54921193,-5.400505969
18,2051,3,보령,5.680216052,18.72059256,-5.26296212
19,2051,3,보은,4.99979651,21.35501519,-8.282954737
20,2051,3,봉화,3.819542123,19.97780126,-9.939259108
21,2051,3,부산,9.354491356,20.1731809,-1.870148257
22,2051,3,부안,6.079081916,21.02885527,-4.965315593
23,2051,3,부여,5.846422257,21.24879511,-6.977444832
24,2051,3,산청,7.150471756,22.29188152,-5.221259771
25,2051,3,상주,7.10765894,22.85556154,-5.080572754
26,2051,3,서귀포,11.27129952,20.563602,1.691292713
27,2051,3,서산,5.05521552,19.20798193,-6.829596747
28,2051,3,서울,6.337062257,19.54226542,-4.73968794
29,2051,3,속초,6.424275084,19.91199059,-4.432661336
30,2051,3,수원,5.836077519,19.99890097,-5.573590615
31,2051,3,안동,6.195613773,21.69234082,-6.454175025
32,2051,3,양평,5.466946623,20.57578663,-7.36627416
33,2051,3,여수,8.56740338,18.82185803,-1.652654376
34,2051,3,영덕,7.109722433,22.3622576,-4.025150569
35,2051,3,영원,5.068019423,21.10102237,-8.751898225
36,2051,3,영주,5.566767545,20.72227762,-6.812781119
37,2051,3,영천,6.721331375,22.50034662,-6.187671519
38,2051,3,완도,8.065824715,19.81759218,-1.635123035
39,2051,3,울릉,6.058297208,17.11371179,-2.701268248
40,2051,3,울산,8.607400726,21.91527471,-2.622826901
41,2051,3,울진,7.112770048,21.66598769,-3.895250717
42,2051,3,원주,5.689295333,20.73438208,-6.932631825
43,2051,3,의성,5.469188733,22.75772222,-9.372547957
44,2051,3,이천,5.511461347,20.85376487,-7.107537095
45,2051,3,인제,4.198895264,19.69943382,-8.78212642
46,2051,3,인천,5.787193819,17.60698722,-3.718892154
47,2051,3,임실,4.858434802,21.33578129,-8.502449992
48,2051,3,장수,4.431083993,20.30022956,-8.727211792
49,2051,3,장흥,7.021266723,21.28435048,-5.740566186
50,2051,3,전주,7.033096678,22.3027557,-4.81922691
51,2051,3,정읍,6.58551303,22.00706244,-4.849655675
52,2051,3,제주,10.10027171,21.58023032,1.634035616
53,2051,3,제천,4.010633621,20.02958628,-9.806642168
54,2051,3,진도,4.991139881,19.33438553,-5.134085763
55,2051,3,진주,7.474042141,21.7808284,-5.860858565
56,2051,3,창원,8.962824919,21.02582624,-2.196978702
57,2051,3,천안,5.531953743,21.04292757,-6.809206923
58,2051,3,철원,3.87104971,19.0825542,-9.495200296
59,2051,3,청주,6.647343777,21.47038211,-5.173449804
60,2051,3,춘천,5.165616202,20.38326693,-7.623557932
61,2051,3,태백,2.456394453,17.60326142,-11.3512675
62,2051,3,통영,8.929109995,19.17712607,-1.896196737
63,2051,3,포항,8.780773301,22.85373281,-2.442223616
64,2051,3,합천,7.445104151,22.92998037,-6.234717669
65,2051,3,해남,6.900896212,20.44934436,-5.703811153
66,2051,3,홍천,4.535619191,20.68173849,-8.871070247
0,2051,4,강화,11.03960447,24.42410052,-0.55460524
1,2051,4,거제,13.49040191,25.10321079,2.658071792
2,2051,4,거창,12.17564119,28.32940621,-2.526001477
3,2051,4,고창,12.79227995,27.79393152,0.191912409
4,2051,4,고흥,13.05368908,25.65574031,-0.17453065
5,2051,4,광주,13.76035779,28.05272383,1.766326039
6,2051,4,구미,13.6313581,29.32180959,-0.043850948
7,2051,4,군산,11.60397268,25.85233273,1.433377771
8,2051,4,금산,11.89851007,28.26946992,-2.896844672
9,2051,4,남원,12.3098959,28.39000865,-2.501291133
10,2051,4,남해,13.86342959,26.40946265,2.305729287
11,2051,4,대구,14.74532332,29.5865741,2.317664651
12,2051,4,대전,13.32958511,28.10542135,0.671483767
13,2051,4,동두천,11.88379852,28.09212377,-0.800775435
14,2051,4,동해,12.51137197,27.52127477,1.555737196
15,2051,4,목포,12.72881142,24.95694864,3.154989924
16,2051,4,문경,12.54560328,28.17040261,-1.046806367
17,2051,4,밀양,13.61722085,28.56442997,-0.560712858
18,2051,4,보령,11.42726067,24.72612441,-0.379132938
19,2051,4,보은,11.52265548,27.69425038,-3.042523751
20,2051,4,봉화,10.18420308,27.43079923,-4.667107865
21,2051,4,부산,14.1342839,24.36805328,4.295478989
22,2051,4,부안,11.86150774,26.86117712,0.028163553
